task,instruction,response,quality
question answering,"Please create a question-answering model that can assist in medical diagnosis, using the BioASQ dataset. We suggest using a BioBERT model for its proven effectiveness in biomedical contexts. The system should prioritize accuracy and provide references to medical literature in its responses.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""healthcare"",
        ""description"": ""Please create a question-answering model that can assist in medical diagnosis, using the BioASQ dataset. We suggest using a BioBERT model for its proven effectiveness in biomedical contexts. The system should prioritize accuracy and provide references to medical literature in its responses."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""BioASQ"",
            ""modality"": [
                ""text""
            ],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for biomedical question answering."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""BioBERT"",
            ""family"": ""BERT"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A BERT model pre-trained on large-scale biomedical corpora.""
        }
    ],
    ""knowledge"": [
        ""BioBERT's effectiveness in biomedical contexts.""
    ],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""cloud"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure has been created based on the provided instruction and closely follows the template and schema guidelines. The areas of 'natural language processing' and 'question answering' are directly relevant to the described task. The 'BioASQ' dataset and 'BioBERT' model are specifically named and match the user's requirements. This setup focuses on the healthcare domain, reflecting the application of medical diagnosis assistance. The absence of specific performance metric values reflects the open-ended nature of the task's success criteria, focusing on accuracy without a predefined target. Adjustments or additional specifications, especially regarding deployment or demonstration requirements, were not provided in the instruction, leading to some fields being left generic or null."",
        ""score"": 0.95
    }
}",2
question answering,"Our project aims at a question-answering system for customer service in the e-commerce sector, utilizing the AmazonQA dataset. Use a DistilBERT model for a balance between performance and efficiency, with an emphasis on understanding user intent and sentiment. A response time under one second is crucial for maintaining user engagement.","{
  ""user"": {
    ""intent"": ""build"",
    ""expertise"": ""medium""
  },
  ""problem"": {
    ""area"": ""natural language processing"",
    ""downstream_task"": ""question answering"",
    ""application_domain"": ""e-commerce"",
    ""description"": ""Our project aims at a question-answering system for customer service in the e-commerce sector, utilizing the AmazonQA dataset. The system should be able to understand user intent and sentiment effectively."",
    ""performance_metrics"": [],
    ""complexity_metrics"": [
      {
        ""name"": ""response time"",
        ""value"": 1,
        ""unit"": ""second""
      }
    ]
  },
  ""dataset"": [
    {
      ""name"": ""AmazonQA"",
      ""modality"": [""text""],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A dataset for question-answering systems in the e-commerce sector."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""direct-search""
    }
  ],
  ""model"": [
    {
      ""name"": ""DistilBERT"",
      ""family"": ""Transformers"",
      ""type"": ""neural networks"",
      ""specification"": null,
      ""description"": ""Use a DistilBERT model for a balance between performance and efficiency, with an emphasis on understanding user intent and sentiment.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": """",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The given instruction was parsed according to the provided template, focusing on building a question-answering system for the e-commerce sector using the AmazonQA dataset and a DistilBERT model. The emphasis was placed on performance efficiency and the capability to understand user intent and sentiment, with a specified requirement for response time. However, some fields like 'performance_metrics' were left empty due to lack of explicit instructions regarding specific target values. Adjustments or more detailed requirements from the user could refine these aspects."",
    ""score"": 0.9
  }
}",2
question answering,"For our legal department, we need a question-answering system capable of parsing and interpreting legal documents, using the LegalQA dataset. The chosen model should be an adapted version of DeBERTa, optimized for legal jargon. It must ensure compliance with data protection laws and prioritize accuracy and explainability of its answers.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""high""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""legal"",
        ""description"": ""For our legal department, we need a question-answering system capable of parsing and interpreting legal documents, using the LegalQA dataset. The chosen model should be an adapted version of DeBERTa, optimized for legal jargon. It must ensure compliance with data protection laws and prioritize accuracy and explainability of its answers."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            },
            {
                ""name"": ""explainability"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""LegalQA"",
            ""modality"": [""text""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for question answering in the legal domain, intended for parsing and interpreting legal documents."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""DeBERTa"",
            ""family"": ""Transformer'"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""An adapted version of DeBERTa optimized for legal jargon, focusing on compliance with data protection laws and prioritizing accuracy and explainability of its answers.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure was closely followed according to the provided template and the specific user instruction. The intent was determined as 'build' due to the user's desire to construct a model. The user's expertise is considered 'high' given the specific requirements about model adaptation and legal compliance. Key components such as the problem area, dataset, and model were directly derived from the instruction. Metrics like accuracy and explainability were included as they are explicitly prioritized. The absence of specified values for some fields is acknowledged, reflecting the instruction's lack of explicit numerical targets or specifications."",
        ""score"": 0.9
    }
}",2
question answering,"We are aiming to enhance our travel app with a question-answering feature, using the TravelQA dataset. The model should ideally be a lightweight version of T5, optimized for quick facts and recommendations about destinations. Accuracy is important, but the speed of response is critical to user satisfaction.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""travel"",
        ""description"": ""We are aiming to enhance our travel app with a question-answering feature, using the TravelQA dataset. The model should ideally be a lightweight version of T5, optimized for quick facts and recommendations about destinations."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": [
            {
                ""name"": ""response time"",
                ""value"": null,
                ""unit"": ""seconds""
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""TravelQA"",
            ""modality"": [
                ""text""
            ],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for question-answering in the context of travel."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""T5"",
            ""family"": ""Transformer"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A lightweight version of T5 optimized for quick facts and recommendations about destinations.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": """"
    },
    ""confidence"": {
        ""rationale"": ""The provided JSON structure follows the instruction prompt closely, reflecting the intent to build a model within the natural language processing area, specifically for question answering. It correctly identifies the use of the TravelQA dataset for a travel-related application, aiming for a lightweight T5 model to ensure quick and accurate responses. The focus on accuracy and response time as key metrics aligns with the instruction's emphasis on user satisfaction through speed and reliability of information. While the exact values for performance and complexity metrics are not provided, the placeholders allow for flexibility in optimization targets during the model development process."",
        ""score"": 0.9
    }
}",2
question answering,"For a real-time news analysis application, we're looking at implementing a question-answering model that can digest the latest news articles, using the Newsroom dataset. It should be built on the latest iteration of the Transformer model for cutting-edge performance, with a focus on speed and accuracy in delivering current events-related answers.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""news analysis"",
        ""description"": ""Implement a question-answering model to analyze real-time news articles for current events-related questions using the Newsroom dataset."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": [            {
                ""name"": ""response time"",
                ""value"": null
            }]
    },
    ""dataset"": [
        {
            ""name"": ""Newsroom"",
            ""modality"": [""text""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for analyzing news articles in real-time."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""Transformer"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model based on the latest iteration of the Transformer architecture for high performance in speed and accuracy.""
        }
    ],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction was clear on the need for a question-answering model based on the latest Transformer architecture, focused on news analysis with the Newsroom dataset. User expertise was inferred as medium due to the specific model architecture knowledge. Performance metrics were specified as speed and accuracy without specific values, reflecting a focus on these aspects. Complexity metrics were not detailed, and no specific requirements for deployment were mentioned. Hence, those sections were left with default or null values."",
        ""score"": 0.9
    }
}",2
question answering,"We need a question-answering system that caters to children's educational content, using the KidsQA dataset. The system should employ a model that's fine-tuned for simplicity and clarity in explanations, possibly a variant of BERT optimized for educational content. The interface must be kid-friendly, with interactive elements to maintain engagement.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""education"",
        ""description"": ""We need a question-answering system that caters to children's educational content, using the KidsQA dataset. The system should employ a model that's fine-tuned for simplicity and clarity in explanations, possibly a variant of BERT optimized for educational content. The interface must be kid-friendly, with interactive elements to maintain engagement."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""KidsQA"",
            ""modality"": [""text""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for children's educational content, intended for use in developing a question-answering system."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""BERT"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A variant of BERT optimized for simplicity and clarity, suitable for children's educational content.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": """"
    },
    ""confidence"": {
        ""rationale"": ""The JSON accurately captures the instruction's details, aligning with the provided template. It specifies the NLP area, question-answering task, and the use of the KidsQA dataset. The focus on educational content and a kid-friendly interface is noted. The model section hints at a BERT variant, appropriate for the described system. Lack of specific metrics or technical specifications reflects the instruction's focus on conceptual design over detailed implementation requirements."",
        ""score"": 0.9
    }
}",2
question answering,I want to apply a BERT-based model for question-answering problems. Can you provide me a pretrained model?,,1
question answering,"I heard about this dataset called FinQA for financial questions. Can we do something with that? I'm not sure about the model, but something that can handle numbers and financial terms well would be important. I guess it should also be pretty accurate, since it's dealing with money-related questions.",,1
question answering,I want to try creating a chatbot that can answer customer questions using the AmazonQA dataset. Is there a simple model we can start with? I'm not looking for anything too complex. Just something that gets the job done and can answer quickly.,"{
  ""user"": {
    ""intent"": ""consult-build"",
    ""expertise"": ""low""
  },
  ""problem"": {
    ""area"": ""natural language processing"",
    ""downstream_task"": ""question answering"",
    ""application_domain"": ""customer service"",
    ""description"": ""I want to try creating a chatbot that can answer customer questions using the AmazonQA dataset. Is there a simple model we can start with? I'm not looking for anything too complex. Just something that gets the job done and can answer quickly."",
    ""performance_metrics"": [],
    ""complexity_metrics"": [
      {
        ""name"": ""inference time"",
        ""value"": null
      }
    ]
  },
  ""dataset"": [
    {
      ""name"": ""AmazonQA"",
      ""modality"": [
        ""text""
      ],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A dataset for question answering based on Amazon customer questions and answers."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""direct-search""
    }
  ],
  ""model"": [
    {
      ""name"": """",
      ""family"": """",
      ""type"": ""neural networks"",
      ""specification"": null,
      ""description"": ""A simple model that is capable of answering customer questions quickly and effectively without being too complex.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": """",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The information provided aligns with the user's request for a consultation on building a simple chatbot model using the AmazonQA dataset for customer service. The selected model type and deployment target are based on the need for quick responses and simplicity, as indicated. The user's expertise level and intent were inferred from the request for a straightforward solution without detailed technical specifications. Complexity metrics focus on inference time to ensure the model's responsiveness. Some fields are left blank or unspecified, reflecting the user's request for simplicity and a focus on a starting point rather than detailed requirements."",
    ""score"": 0.9
  }
}",1
question answering,"For my project, I was thinking about doing something with multilingual questions. Is there a dataset for that? And what model should I use? I've only heard of BERT and GPT, so something along those lines but for multiple languages would be cool.",,1
question answering,"I'm curious if we can use the SciQ dataset for a question-answering task. I don't know much about models, but is there one that's particularly good for science questions? I'd like it to be fairly straightforward to use, as I'm still learning.",,1
question answering,"We're exploring ways to quickly get insights from customer feedback collected through various channels. It's crucial that our team can ask specific questions about this feedback and receive instant, accurate answers to make informed decisions. Ideally, this would work with the massive amount of data we have without requiring manual sorting.",,0
question answering,"Our financial analysts spend a lot of time digging through reports to answer questions about market performance and competitor metrics. A system that could automatically provide these answers from our report database would be a game-changer, reducing the time needed for research and allowing more time for analysis.",,0
question answering,"In the logistics department, we're overwhelmed with data regarding shipping times, costs, and routes. A system where we could just ask a question like 'What's the average shipping cost to X region in Q2?' and get an immediate answer would optimize our operations and planning.","{
    ""user"": {
        ""intent"": ""consult"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""natural language processing"",
        ""downstream_task"": ""question answering"",
        ""application_domain"": ""logistics"",
        ""description"": ""In the logistics department, overwhelmed with data regarding shipping times, costs, and routes, seeking a solution to query specific data insights like the average shipping cost to a particular region in a specific quarter (Q2) quickly."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""text""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Data concerning shipping times, costs, and routes within the logistics domain, requiring quick access to specific insights such as average shipping costs to certain regions during particular periods (e.g., Q2)."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model capable of understanding and processing natural language queries to extract specific insights from large datasets regarding shipping logistics, such as costs, times, and routes.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""cloud"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction prompt clearly indicates the need for a consultative approach to address a specific problem within the logistics domain, utilizing natural language processing for question answering. The specified user's expertise and the application domain suggest an intermediate understanding of AI and ML technologies. The absence of explicit performance and complexity metrics, as well as model specifications, reflects the consultative nature of the inquiry, focusing on exploring potential solutions rather than detailing technical requirements. The designation of 'cloud' as the target device implies an expectation for a scalable and accessible solution."",
        ""score"": 0.9
    }
}
",0
question answering,"In our weekly meetings, we often discuss market trends based on recent reports and news articles. Is there a method by which we could input these documents and then easily retrieve specific information on demand? The ability to ask questions and get relevant information summarized would significantly streamline our strategic planning process.",,0
question answering,"Our HR department receives numerous questions about policies, benefits, and procedures. It would be beneficial to have a solution where staff can input their questions and get immediate, accurate answers based on our internal documentation, reducing the workload on our HR team.",,0
